time,station,part,family,type,activity
2022-01-10T21:07:00.000000000+00:00,Hospital,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-10T21:23:00.000000000+00:00,Cleaning Station,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-10T21:23:00.000000000+00:00,Cleaning Station,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-10T21:24:00.000000000+00:00,Washer,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-11T07:06:00.000000000+00:00,Washer,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-11T08:40:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-11T08:43:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-11T09:31:00.000000000+00:00,Hospital Source,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T09:31:00.000000000+00:00,Hospital Source,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T09:41:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T09:41:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T09:57:00.000000000+00:00,Sterilizer,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-11T11:00:00.000000000+00:00,Hospital,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T11:16:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T11:16:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T11:18:00.000000000+00:00,Washer,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T11:18:00.000000000+00:00,Washer,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T11:55:00.000000000+00:00,Hospital Source,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T11:55:00.000000000+00:00,Hospital Source,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T11:59:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T11:59:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T12:11:00.000000000+00:00,Sterilizer,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-11T12:11:00.000000000+00:00,Storage,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-11T12:15:00.000000000+00:00,Washer,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T12:15:00.000000000+00:00,Washer,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T12:22:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T12:22:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T12:22:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T12:24:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T12:36:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T12:36:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T12:54:00.000000000+00:00,Washer,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T13:31:00.000000000+00:00,Hospital Source,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T13:31:00.000000000+00:00,Hospital Source,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T13:31:00.000000000+00:00,Hospital Source,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T13:31:00.000000000+00:00,Hospital Source,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T13:32:00.000000000+00:00,Hospital Source,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T13:32:00.000000000+00:00,Hospital Source,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T13:32:00.000000000+00:00,Hospital Source,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T13:32:00.000000000+00:00,Hospital Source,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T13:44:00.000000000+00:00,Storage,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-11T13:44:00.000000000+00:00,Hospital,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-11T13:46:00.000000000+00:00,Cleaning Station,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T13:46:00.000000000+00:00,Cleaning Station,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T13:46:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T13:46:00.000000000+00:00,Cleaning Station,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T13:49:00.000000000+00:00,Washer,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T14:00:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T14:00:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T14:14:00.000000000+00:00,Cleaning Station,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T14:14:00.000000000+00:00,Cleaning Station,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T14:16:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T14:16:00.000000000+00:00,Storage,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T14:16:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T14:16:00.000000000+00:00,Storage,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T14:17:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T14:23:00.000000000+00:00,Cleaning Station,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T14:23:00.000000000+00:00,Cleaning Station,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T14:41:00.000000000+00:00,Washer,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T14:41:00.000000000+00:00,Washer,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T14:57:00.000000000+00:00,Washer,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T14:57:00.000000000+00:00,Washer,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T15:56:00.000000000+00:00,Washer,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T15:56:00.000000000+00:00,Washer,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T16:02:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T16:02:00.000000000+00:00,Storage,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T16:03:00.000000000+00:00,Inspection and Assembly Station,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T16:03:00.000000000+00:00,Inspection and Assembly Station,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T16:06:00.000000000+00:00,Washer,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T16:06:00.000000000+00:00,Washer,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T16:10:00.000000000+00:00,Inspection and Assembly Station,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T16:10:00.000000000+00:00,Inspection and Assembly Station,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T16:21:00.000000000+00:00,Hospital Source,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T16:21:00.000000000+00:00,Hospital Source,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T16:21:00.000000000+00:00,Hospital Source,HNB-ORL.011-1.0,KIT,HNB,EXIT
2022-01-11T16:21:00.000000000+00:00,Hospital Source,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-11T16:32:00.000000000+00:00,Cleaning Station,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T16:32:00.000000000+00:00,Cleaning Station,HNB-ORL.011-1.0,KIT,HNB,EXIT
2022-01-11T16:33:00.000000000+00:00,Washer,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T16:41:00.000000000+00:00,Cleaning Station,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T16:41:00.000000000+00:00,Cleaning Station,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T16:47:00.000000000+00:00,Inspection and Assembly Station,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T16:50:00.000000000+00:00,Inspection and Assembly Station,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T16:51:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T16:51:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T16:52:00.000000000+00:00,Sterilizer,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T16:52:00.000000000+00:00,Sterilizer,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T17:04:00.000000000+00:00,Hospital,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T17:07:00.000000000+00:00,Cleaning Station,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T17:07:00.000000000+00:00,Cleaning Station,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T17:07:00.000000000+00:00,Washer,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T17:07:00.000000000+00:00,Washer,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T17:42:00.000000000+00:00,Washer,HNB-ORL.011-1.0,KIT,HNB,EXIT
2022-01-11T18:04:00.000000000+00:00,Inspection and Assembly Station,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T18:04:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T18:04:00.000000000+00:00,Sterilizer,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T18:06:00.000000000+00:00,Inspection and Assembly Station,HNB-ORL.011-1.0,KIT,HNB,EXIT
2022-01-11T18:21:00.000000000+00:00,Washer,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T18:21:00.000000000+00:00,Washer,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T18:36:00.000000000+00:00,Sterilizer,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T18:36:00.000000000+00:00,Storage,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T18:36:00.000000000+00:00,Sterilizer,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T18:36:00.000000000+00:00,Storage,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-11T18:51:00.000000000+00:00,Inspection and Assembly Station,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T18:54:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T18:54:00.000000000+00:00,Inspection and Assembly Station,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T18:55:00.000000000+00:00,Inspection and Assembly Station,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T18:56:00.000000000+00:00,Sterilizer,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T19:00:00.000000000+00:00,Sterilizer,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T19:00:00.000000000+00:00,Sterilizer,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T20:07:00.000000000+00:00,Sterilizer,HNB-ORL.011-1.0,KIT,HNB,EXIT
2022-01-11T20:07:00.000000000+00:00,Sterilizer,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T20:07:00.000000000+00:00,Storage,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T20:07:00.000000000+00:00,Storage,HNB-ORL.011-1.0,KIT,HNB,ENTER
2022-01-11T20:10:00.000000000+00:00,Sterilizer,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T20:10:00.000000000+00:00,Storage,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T20:14:00.000000000+00:00,Sterilizer,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T20:14:00.000000000+00:00,Storage,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T20:14:00.000000000+00:00,Sterilizer,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T20:14:00.000000000+00:00,Storage,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T20:20:00.000000000+00:00,Hospital,HNB-CPL.009-6.0,KIT,HNB,EXIT
2022-01-11T20:20:00.000000000+00:00,Hospital,HNB-GIN.014-31.0,KIT,HNB,EXIT
2022-01-11T20:39:00.000000000+00:00,Cleaning Station,HNB-CPL.009-6.0,KIT,HNB,ENTER
2022-01-11T20:39:00.000000000+00:00,Cleaning Station,HNB-CPL.009-6.0,KIT,HNB,EXIT
2022-01-11T20:41:00.000000000+00:00,Washer,HNB-CPL.009-6.0,KIT,HNB,ENTER
2022-01-11T21:19:00.000000000+00:00,Storage,EQP-QUI.OFT.004-1.0,KIT,EQP,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,EQP-QUI.OFT.002-2.0,KIT,EQP,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,HUBU-ORL.015-1.0,KIT,HUBU,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,EQP-QUI.OFT.002-3.0,KIT,EQP,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,HNB-OFT.002-18.0,KIT,HNB,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,HNB-OFT.005-1.0,KIT,HNB,EXIT
2022-01-11T21:19:00.000000000+00:00,Storage,EQP-QUI.OFT.003-2.0,KIT,EQP,EXIT
2022-01-11T21:19:00.000000000+00:00,Hospital,HUBU-ORL.015-1.0,KIT,HUBU,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,HNB-OFT.005-1.0,KIT,HNB,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,EQP-QUI.OFT.004-1.0,KIT,EQP,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,EQP-QUI.OFT.003-2.0,KIT,EQP,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,EQP-QUI.OFT.002-3.0,KIT,EQP,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,EQP-QUI.OFT.002-2.0,KIT,EQP,ENTER
2022-01-11T21:19:00.000000000+00:00,Hospital,HNB-OFT.002-18.0,KIT,HNB,ENTER
2022-01-11T21:20:00.000000000+00:00,Cleaning Station,HNB-GIN.014-31.0,KIT,HNB,ENTER
2022-01-11T21:20:00.000000000+00:00,Cleaning Station,HNB-GIN.014-31.0,KIT,HNB,EXIT
2022-01-11T21:21:00.000000000+00:00,Washer,HNB-GIN.014-31.0,KIT,HNB,ENTER
2022-01-11T21:21:00.000000000+00:00,Storage,EQP-QUI.URO.010-3.0,KIT,EQP,EXIT
2022-01-11T21:21:00.000000000+00:00,Hospital,EQP-QUI.URO.010-3.0,KIT,EQP,ENTER
2022-01-11T21:24:00.000000000+00:00,Storage,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,EXIT
2022-01-11T21:24:00.000000000+00:00,Storage,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,EXIT
2022-01-11T21:24:00.000000000+00:00,Hospital,TRAN-QUI.TRA.BIOMET-5.0,KIT,TRAN,ENTER
2022-01-11T21:24:00.000000000+00:00,Hospital,TRAN-QUI.TRA.BIOMET-4.0,KIT,TRAN,ENTER
2022-01-12T07:06:00.000000000+00:00,Washer,HNB-CPL.009-6.0,KIT,HNB,EXIT
2022-01-12T07:06:00.000000000+00:00,Washer,HNB-GIN.014-31.0,KIT,HNB,EXIT
2022-01-12T07:08:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.009-6.0,KIT,HNB,ENTER
2022-01-12T07:09:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.009-6.0,KIT,HNB,EXIT
2022-01-12T07:59:00.000000000+00:00,Hospital Source,HNB-CPL.010-1.0,KIT,HNB,EXIT
2022-01-12T07:59:00.000000000+00:00,Hospital Source,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T08:00:00.000000000+00:00,Hospital,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-12T08:02:00.000000000+00:00,Cleaning Station,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-12T08:02:00.000000000+00:00,Cleaning Station,HNB-CPL.010-1.0,KIT,HNB,EXIT
2022-01-12T08:08:00.000000000+00:00,Washer,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-12T08:19:00.000000000+00:00,Cleaning Station,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-12T08:19:00.000000000+00:00,Cleaning Station,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-12T08:20:00.000000000+00:00,Washer,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-12T08:26:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-31.0,KIT,HNB,ENTER
2022-01-12T08:27:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-31.0,KIT,HNB,EXIT
2022-01-12T09:18:00.000000000+00:00,Sterilizer,HNB-CPL.009-6.0,KIT,HNB,ENTER
2022-01-12T09:18:00.000000000+00:00,Sterilizer,HNB-GIN.014-31.0,KIT,HNB,ENTER
2022-01-12T09:25:00.000000000+00:00,Washer,HNB-CPL.010-1.0,KIT,HNB,EXIT
2022-01-12T09:42:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-12T09:46:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.010-1.0,KIT,HNB,EXIT
2022-01-12T10:07:00.000000000+00:00,Washer,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-12T10:49:00.000000000+00:00,Sterilizer,HNB-CPL.009-6.0,KIT,HNB,EXIT
2022-01-12T10:49:00.000000000+00:00,Sterilizer,HNB-GIN.014-31.0,KIT,HNB,EXIT
2022-01-12T10:49:00.000000000+00:00,Storage,HNB-GIN.014-31.0,KIT,HNB,ENTER
2022-01-12T10:49:00.000000000+00:00,Storage,HNB-CPL.009-6.0,KIT,HNB,ENTER
2022-01-12T10:50:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-12T10:50:00.000000000+00:00,Inspection and Assembly Station,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-12T10:57:00.000000000+00:00,Sterilizer,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-12T10:57:00.000000000+00:00,Sterilizer,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-12T10:59:00.000000000+00:00,Hospital Source,HNB-OFT.003-10.0,KIT,HNB,EXIT
2022-01-12T10:59:00.000000000+00:00,Hospital Source,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T11:20:00.000000000+00:00,Cleaning Station,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T11:20:00.000000000+00:00,Cleaning Station,HNB-OFT.003-10.0,KIT,HNB,EXIT
2022-01-12T11:52:00.000000000+00:00,Hospital Source,HNB-CPL.013-1.0,KIT,HNB,EXIT
2022-01-12T11:52:00.000000000+00:00,Hospital Source,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T12:05:00.000000000+00:00,Washer,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T12:19:00.000000000+00:00,Cleaning Station,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T12:19:00.000000000+00:00,Cleaning Station,HNB-CPL.013-1.0,KIT,HNB,EXIT
2022-01-12T12:39:00.000000000+00:00,Hospital Source,HGY-QUI.CPL.002-4.0,KIT,HGY,EXIT
2022-01-12T12:39:00.000000000+00:00,Hospital Source,HNB-CPL.005-1.0,KIT,HNB,ENTER
2022-01-12T12:39:00.000000000+00:00,Hospital Source,HNB-CPL.005-1.0,KIT,HNB,EXIT
2022-01-12T12:39:00.000000000+00:00,Hospital Source,HNB-CP.003-3.0,KIT,HNB,ENTER
2022-01-12T12:51:00.000000000+00:00,Washer,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T12:56:00.000000000+00:00,Cleaning Station,HNB-CPL.005-1.0,KIT,HNB,ENTER
2022-01-12T12:56:00.000000000+00:00,Cleaning Station,HNB-CPL.005-1.0,KIT,HNB,EXIT
2022-01-12T13:02:00.000000000+00:00,Washer,HNB-OFT.003-10.0,KIT,HNB,EXIT
2022-01-12T13:16:00.000000000+00:00,Cleaning Station,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T13:16:00.000000000+00:00,Cleaning Station,HGY-QUI.CPL.002-4.0,KIT,HGY,EXIT
2022-01-12T13:21:00.000000000+00:00,Washer,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T13:21:00.000000000+00:00,Washer,HNB-CPL.005-1.0,KIT,HNB,ENTER
2022-01-12T13:38:00.000000000+00:00,Inspection and Assembly Station,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T13:41:00.000000000+00:00,Inspection and Assembly Station,HNB-OFT.003-10.0,KIT,HNB,EXIT
2022-01-12T13:46:00.000000000+00:00,Sterilizer,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T13:48:00.000000000+00:00,Sterilizer,HNB-CPL.010-1.0,KIT,HNB,EXIT
2022-01-12T13:48:00.000000000+00:00,Sterilizer,HNB-GIN.014-8.0,KIT,HNB,EXIT
2022-01-12T13:48:00.000000000+00:00,Storage,HNB-GIN.014-8.0,KIT,HNB,ENTER
2022-01-12T13:48:00.000000000+00:00,Storage,HNB-CPL.010-1.0,KIT,HNB,ENTER
2022-01-12T14:01:00.000000000+00:00,Hospital,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,EXIT
2022-01-12T14:12:00.000000000+00:00,Washer,HNB-CPL.013-1.0,KIT,HNB,EXIT
2022-01-12T14:19:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T14:19:00.000000000+00:00,Cleaning Station,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,ENTER
2022-01-12T14:19:00.000000000+00:00,Cleaning Station,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,EXIT
2022-01-12T14:20:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.013-1.0,KIT,HNB,EXIT
2022-01-12T14:25:00.000000000+00:00,Sterilizer,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T14:27:00.000000000+00:00,Washer,HGY-QUI.CPL.002-4.0,KIT,HGY,EXIT
2022-01-12T14:27:00.000000000+00:00,Washer,HNB-CPL.005-1.0,KIT,HNB,EXIT
2022-01-12T14:30:00.000000000+00:00,Hospital Source,HNB-CP.003-3.0,KIT,HNB,EXIT
2022-01-12T14:30:00.000000000+00:00,Hospital Source,EXT-QUI.ORL.005-1.0,KIT,EXT,ENTER
2022-01-12T15:04:00.000000000+00:00,Washer,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,ENTER
2022-01-12T15:14:00.000000000+00:00,Cleaning Station,HNB-CP.003-3.0,KIT,HNB,ENTER
2022-01-12T15:14:00.000000000+00:00,Cleaning Station,HNB-CP.003-3.0,KIT,HNB,EXIT
2022-01-12T15:30:00.000000000+00:00,Inspection and Assembly Station,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T15:30:00.000000000+00:00,Inspection and Assembly Station,HGY-QUI.CPL.002-4.0,KIT,HGY,EXIT
2022-01-12T15:50:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.005-1.0,KIT,HNB,ENTER
2022-01-12T15:54:00.000000000+00:00,Washer,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,EXIT
2022-01-12T15:56:00.000000000+00:00,Washer,HNB-CP.003-3.0,KIT,HNB,ENTER
2022-01-12T16:06:00.000000000+00:00,Sterilizer,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T16:09:00.000000000+00:00,Inspection and Assembly Station,HNB-CPL.005-1.0,KIT,HNB,EXIT
2022-01-12T16:12:00.000000000+00:00,Sterilizer,HNB-OFT.003-10.0,KIT,HNB,EXIT
2022-01-12T16:12:00.000000000+00:00,Storage,HNB-OFT.003-10.0,KIT,HNB,ENTER
2022-01-12T16:13:00.000000000+00:00,Sterilizer,HNB-CPL.013-1.0,KIT,HNB,EXIT
2022-01-12T16:13:00.000000000+00:00,Storage,HNB-CPL.013-1.0,KIT,HNB,ENTER
2022-01-12T17:08:00.000000000+00:00,Sterilizer,HNB-CPL.005-1.0,KIT,HNB,ENTER
2022-01-12T17:11:00.000000000+00:00,Inspection and Assembly Station,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,ENTER
2022-01-12T17:11:00.000000000+00:00,Inspection and Assembly Station,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,EXIT
2022-01-12T17:13:00.000000000+00:00,Washer,HNB-CP.003-3.0,KIT,HNB,EXIT
2022-01-12T17:44:00.000000000+00:00,Sterilizer,DEP-QUI.TRA.STRYK-19.0,KIT,DEP,ENTER
2022-01-12T18:14:00.000000000+00:00,Inspection and Assembly Station,HNB-CP.003-3.0,KIT,HNB,ENTER
2022-01-12T18:16:00.000000000+00:00,Hospital Source,EXT-QUI.ORL.005-1.0,KIT,EXT,EXIT
2022-01-12T18:16:00.000000000+00:00,Hospital Source,HNB-GIN.015-1.0,KIT,HNB,ENTER
2022-01-12T18:23:00.000000000+00:00,Inspection and Assembly Station,HNB-CP.003-3.0,KIT,HNB,EXIT
2022-01-12T18:27:00.000000000+00:00,Sterilizer,HGY-QUI.CPL.002-4.0,KIT,HGY,EXIT
2022-01-12T18:27:00.000000000+00:00,Storage,HGY-QUI.CPL.002-4.0,KIT,HGY,ENTER
2022-01-12T18:56:00.000000000+00:00,Cleaning Station,EXT-QUI.ORL.005-1.0,KIT,EXT,ENTER
